row_id,listingId,title,price,area_sqft,bhk,bathrooms,parking,location,city,latitude,longitude,floor_number,total_floors,furnishing,facing,age_years,possession_category,possession_date,is_under_construction,project_name,posted_date,propertyType,saleTag,data_source
ROW_04833,REAL_15145994,3 BHK Flat,30600000.0,1947.0,3.0,3,1,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",Bengaluru,13.069581,77.633171,29.0,31.0,Unfurnished,East,,Upcoming,2026-08-27,True,Purva Atmosphere,2026-08-27,resale,Resale,Real
ROW_04834,SYN_01063,,37210000.0,1612.0,3.0,3,1,"Hadosiddapura, Carmelaram",,,,11.0,11.0,Semi Furnished,North,2.0,Ready to Move,,False,,,,,Synthetic
ROW_04835,REAL_20459684,2 BHK Flat,8500000.0,1366.0,2.0,2,0,"Subramanyapura, Bengaluru",Bengaluru,12.883574,77.54805,2.0,5.0,Semi Furnished,West,6.0,Ready to Move,,False,PRISTINE SINDHU,2026-09-15,resale,Resale,Real
ROW_04836,SYN_01449,,10800000.0,1081.0,2.0,2,2,"Bommenahalli, Bengaluru",,,,9.0,15.0,Semi Furnished,East,5.5,Ready to Move,,False,,,,,Synthetic
ROW_04837,SYN_01781,,14250000.0,996.0,2.0,2,1,"Manayata Tech Park, Thanisandra",,,,4.0,20.0,Semi Furnished,Unknown,1.0,Ready to Move,,False,,,,,Synthetic
ROW_04838,SYN_02040,,9490000.0,743.0,2.0,2,1,"Manayata Tech Park, Thanisandra",,,,12.0,19.0,Semi Furnished,West,19.2,Ready to Move,,False,,,,,Synthetic
ROW_04839,SYN_00665,,21080000.0,1668.0,3.0,3,1,"Hanumanthappa Layout, Kyalasanahalli",,,,14.0,14.0,Semi Furnished,West,4.6,Ready to Move,,False,,,,,Synthetic
ROW_04840,REAL_21104472,2 BHK Flat,13000000.0,1000.0,2.0,2,2,"Glass Factory Layout, Electronic City",Bengaluru,12.827051,77.705101,12.0,14.0,Unfurnished,West,1.0,Ready to Move,,False,Mahendra Aarya,2026-09-12,resale,Resale,Real
ROW_04841,SYN_03010,,10460000.0,1130.0,2.0,2,1,"Jayanagar 3 East Block, Jayanagar",,,,14.0,30.0,Unfurnished,Unknown,1.6,Ready to Move,,False,,,,,Synthetic
ROW_04842,SYN_00127,,12520000.0,1729.0,3.0,3,1,"Aishwarya Crystal Layout, Begur",,,,26.0,28.0,Unfurnished,East,14.8,Upcoming,2030-07-09,True,,,,,Synthetic
ROW_04843,REAL_21080025,3 BHK Flat,20000000.0,1645.0,3.0,3,1,"Dodsworth Layout, Whitefield",Bengaluru,12.9698361261294,77.7490637273097,5.0,11.0,Unfurnished,West,1.0,Ready to Move,,False,White Field Ville,2026-09-09,resale,Resale,Real
ROW_04844,SYN_03145,,40320000.0,4072.0,5.0,5,5,"Dodsworth Layout, Whitefield",,,,11.0,30.0,Semi Furnished,North,8.5,Ready to Move,,False,,,,,Synthetic
ROW_04845,SYN_04596,,22290000.0,1534.0,3.0,3,1,"Uttarahalli -Manavarthekaval, Bengaluru",,,,7.0,22.0,Semi Furnished,Unknown,1.2,Ready to Move,,False,,,,,Synthetic
ROW_04846,REAL_20908620,1 BHK Flat,6100000.0,636.0,1.0,1,1,"Gummanahalli, Bengaluru",Bengaluru,13.1425810524825,77.6828512525646,1.0,22.0,Unfurnished,West,2.0,Ready to Move,,False,Prestige Finsbury Park,2026-08-13,resale,Resale,Real
ROW_04847,REAL_21117773,2 BHK Flat,6650000.0,849.0,2.0,2,1,"Biotech Park, Chandapura",Bengaluru,12.804342,77.711517,3.0,3.0,Semi Furnished,North,3.0,Ready to Move,,False,Subha Elan,2026-09-14,resale,Resale,Real
ROW_04848,SYN_01114,,45740000.0,2829.0,4.0,4,2,"Chansandra, Bengaluru",,,,3.0,10.0,Unfurnished,East,2.2,Upcoming,2029-01-09,True,,,,,Synthetic
ROW_04849,REAL_19377133,2 BHK Flat,8600000.0,1100.0,2.0,2,2,"Vignan Nagar, Kaggadasapura",Bengaluru,12.974918,77.680992,1.0,4.0,Semi Furnished,East,2.0,Ready to Move,,False,,2026-09-07,resale,Resale,Real
ROW_04850,SYN_02864,,18720000.0,1435.0,3.0,3,1,"Prithvi Layout, Whitefield",,,,1.0,5.0,Unfurnished,East,1.0,Ready to Move,,False,,,,,Synthetic
ROW_04851,REAL_20580502,1 BHK Flat,13000000.0,857.0,1.0,1,1,"Varthur, Bengaluru",Bengaluru,12.933683,77.743973,12.0,32.0,Unfurnished,West,2.0,Ready to Move,,False,Eden At Brigade Cornerstone Utopia,2026-08-30,resale,Resale,Real
ROW_04852,SYN_00194,,10370000.0,931.0,2.0,2,1,"Kannuru, Bengaluru",,,,22.0,28.0,Semi Furnished,Unknown,1.6,Upcoming,2029-07-15,True,,,,,Synthetic
ROW_04853,REAL_20839883,2 BHK Flat,20000000.0,865.0,2.0,2,1,"Madagondanahalli, Electronic City",Bengaluru,12.820807,77.660065,11.0,12.0,Semi Furnished,East,11.0,Ready to Move,,False,Patel Neotown Smondo 3,2026-08-03,resale,Resale,Real
ROW_04854,SYN_00436,,30380000.0,2185.0,3.0,3,1,"Stage 3, Indira Nagar",,,,12.0,25.0,Semi Furnished,West,8.9,Ready to Move,,False,,,,,Synthetic
ROW_04855,SYN_01059,,16220000.0,2093.0,3.0,3,2,"Block A, Sahakara Nagar",,,,17.0,30.0,Unfurnished,East,4.2,Ready to Move,,False,,,,,Synthetic
ROW_04856,SYN_04320,,15290000.0,1180.0,2.0,2,1,"Nagasandra Colony, Nagasandra, Bengaluru North",,,,13.0,15.0,Unfurnished,East,9.0,Ready to Move,,False,,,,,Synthetic
ROW_04857,REAL_21013759,2 BHK Flat,11500000.0,1239.0,2.0,2,1,"Bandapura, Aavalahalli",Bengaluru,13.041799,77.743454,7.0,9.0,Semi Furnished,West,5.0,Ready to Move,,False,Saideep Hulas,2026-08-30,resale,Resale,Real
ROW_04858,SYN_01015,,42160000.0,4482.0,5.0,5,4,"Dodsworth Layout, Whitefield",,,,8.0,9.0,Semi Furnished,East,9.2,Ready to Move,,False,,,,,Synthetic
ROW_04859,SYN_04795,,12760000.0,1122.0,2.0,2,1,"Terracon Doctors Enclave, Chandapura",,,,11.0,17.0,Semi Furnished,West,4.0,Ready to Move,,False,,,,,Synthetic
ROW_04860,SYN_01016,,24930000.0,1609.0,3.0,2,1,"Hanumanthappa Layout, Kyalasanahalli",,,,13.0,42.0,Semi Furnished,West,1.0,Upcoming,2028-10-11,True,,,,,Synthetic
ROW_04861,REAL_20910618,2 BHK Flat,6900000.0,1000.0,2.0,2,1,"Phase I, Electronic City",Bengaluru,12.843261,77.655167,1.0,4.0,Semi Furnished,Unknown,6.0,Ready to Move,,False,GM Infinite Neotown,2026-08-13,resale,Resale,Real
ROW_04862,SYN_04889,,40960000.0,2144.0,3.0,3,2,"Panathur, Bengaluru",,,,8.0,14.0,Semi Furnished,North,19.0,Ready to Move,,False,,,,,Synthetic
ROW_04863,REAL_20846462,3 BHK Flat,28900000.0,2000.0,3.0,3,2,"Kuvempu Layout, Visthar",Bengaluru,13.07447,77.651779,12.0,31.0,Unfurnished,East,,Upcoming,2028-08-31,True,LivingWalls True North,2026-08-04,resale,Resale,Real
ROW_04864,SYN_02674,,25310000.0,1718.0,3.0,3,1,"Venugopal Reddy Layout, Arakere",,,,1.0,12.0,Unfurnished,Unknown,9.8,Upcoming,2028-10-27,True,,,,,Synthetic
ROW_04865,REAL_20763121,3 BHK Flat,14200000.0,1517.0,3.0,3,1,"Rayasandra, Bengaluru",Bengaluru,12.866763,77.666992,1.0,4.0,Semi Furnished,Unknown,10.0,Ready to Move,,False,Bren Trillium,2026-07-23,resale,Resale,Real
ROW_04866,REAL_20939982,2 BHK Flat,14900000.0,1246.0,2.0,2,1,"Doddakannelli, Bengaluru",Bengaluru,12.907241,77.699455,1.0,13.0,Semi Furnished,North,2.0,Ready to Move,,False,Mana Uber Verdant,2026-08-18,resale,Resale,Real
ROW_04867,SYN_00457,,21000000.0,1886.0,3.5,4,1,"Jyotipuram, Bengaluru",,,,15.0,33.0,Semi Furnished,Unknown,11.0,Upcoming,2026-06-10,True,,,,,Synthetic
ROW_04868,REAL_19859306,3 BHK Flat,21000000.0,1774.0,3.0,3,2,"Hosahalli, Bengaluru",Bengaluru,13.146092,77.638924,10.0,15.0,Semi Furnished,North,1.0,Ready to Move,,False,Purva Zenium,2026-08-01,resale,Resale,Real
ROW_04869,SYN_04523,,32330000.0,1930.0,3.5,3,2,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",,,,7.0,26.0,Unfurnished,North,3.6,Ready to Move,,True,,,,,Synthetic
ROW_04870,REAL_20876223,2 BHK Flat,9200000.0,977.0,2.0,2,1,"Markandhaiha Nagar, Agrahara Layout",Bengaluru,13.100162,77.63205,2.0,4.0,Semi Furnished,Unknown,3.0,Ready to Move,,False,Brigade Bricklane,2026-08-08,resale,Resale,Real
ROW_04871,SYN_03057,,6320000.0,586.0,1.0,1,1,"Aishwarya Crystal Layout, Begur",,,,18.0,18.0,Semi Furnished,West,2.8,Upcoming,2027-04-24,True,,,,,Synthetic
ROW_04872,REAL_19884482,2.5 BHK Flat,12000000.0,1450.0,2.5,2,1,"Thirumalashettyhally, Bengaluru",Bengaluru,12.992734,77.806007,15.0,18.0,Semi Furnished,North,,Ready to Move,,False,Provident Capella,2026-08-28,resale,Resale,Real
ROW_04873,REAL_20787966,3 BHK Flat,30000000.0,1900.0,3.0,3,2,"Lords Steps Layout, Panathur",Bengaluru,12.932613,77.712646,12.0,18.0,Unfurnished,West,,Upcoming,2026-12-01,True,Sobha Neopolis,2026-07-27,resale,Resale,Real
ROW_04874,REAL_20813624,2 BHK Flat,48000000.0,2565.0,2.0,3,2,"KIADB Export Promotion Industrial Area, K R Puram",Bengaluru,12.985145,77.724564,6.0,12.0,Semi Furnished,North,6.0,Ready to Move,,False,The Address The Five Summits,2026-07-30,resale,Resale,Real
ROW_04875,REAL_19842450,3 BHK Flat,30000000.0,1515.0,3.0,3,3,"Chikku Lakshmaiah Layout, Adugodi",Bengaluru,12.938653,77.60952,1.0,7.0,Semi Furnished,Unknown,9.0,Ready to Move,,False,Esteem Splendor,2026-09-12,resale,Resale,Real
ROW_04876,SYN_01869,,18310000.0,1863.0,3.0,2,1,"Chikkadunnasandra, Bengaluru",,,,4.0,20.0,Semi Furnished,Unknown,4.4,Ready to Move,,False,,,,,Synthetic
ROW_04877,SYN_00697,,35100000.0,2369.0,3.0,2,1,"Lumos, Mahalakshmi Layout",,,,10.0,25.0,Semi Furnished,West,14.5,Ready to Move,,False,,,,,Synthetic
ROW_04878,SYN_03837,,12250000.0,1113.0,2.0,2,1,"Konadasapura, Bengaluru",,,,13.0,21.0,Semi Furnished,East,8.6,Ready to Move,,False,,,,,Synthetic
ROW_04879,SYN_04628,,15540000.0,1286.0,2.0,2,1,"Prakruthi Nagar, Kogilu",,,,2.0,5.0,Semi Furnished,Unknown,13.5,Ready to Move,,False,,,,,Synthetic
ROW_04880,SYN_01172,,26140000.0,2456.0,3.0,3,2,"Sarjapur, Bengaluru",,,,2.0,4.0,Unfurnished,Unknown,2.5,Ready to Move,,False,,,,,Synthetic
ROW_04881,SYN_01989,,11180000.0,1031.0,3.0,3,1,"RV Vidyaniketan, Mailasandra",,,,3.0,4.0,Unfurnished,East,1.5,Ready to Move,,False,,,,,Synthetic
ROW_04882,REAL_21128568,2 BHK Flat,9000000.0,1003.0,2.0,2,3,"Madagondanahalli, Electronic City",Bengaluru,12.827132,77.654594,5.0,7.0,Semi Furnished,North,6.0,Ready to Move,,False,Jhanavi Capetown Heights,2026-09-16,resale,Resale,Real
ROW_04883,SYN_03957,,13310000.0,1310.0,2.0,2,1,"Chikkagubbi Village, Bengaluru",,,,8.0,12.0,Semi Furnished,West,2.0,Ready to Move,,False,,,,,Synthetic
ROW_04884,REAL_20194908,3 BHK Flat,30000000.0,1750.0,3.0,3,2,"Jai Bheema Nagar, Sheshadripuram",Bengaluru,12.992566,77.570686,9.0,17.0,Semi Furnished,East,15.0,Ready to Move,,False,Mantri Greens,2026-07-02,resale,Resale,Real
ROW_04885,SYN_03311,,37130000.0,1825.0,3.0,2,1,"Basavanna Nagar, K R Puram",,,,9.0,31.0,Unfurnished,West,3.4,Ready to Move,,False,,,,,Synthetic
ROW_04886,SYN_01859,,11550000.0,1073.0,2.0,2,1,"7th Phase, JP Nagar",,,,5.0,5.0,Unfurnished,Unknown,4.0,Ready to Move,,False,,,,,Synthetic
ROW_04887,REAL_21131197,2 BHK Flat,17000000.0,1103.0,2.0,2,1,"Chikkakannalli, Bengaluru",Bengaluru,12.891485,77.704193,12.0,27.0,Unfurnished,East,1.0,Ready to Move,,False,Godrej Park Retreat Phase 2,2026-09-17,resale,Resale,Real
ROW_04888,SYN_01385,,18940000.0,1131.0,3.0,3,1,"Hosapalya, Kudlu Gate",,,,3.0,24.0,Semi Furnished,Unknown,0.5,Ready to Move,,False,,,,,Synthetic
ROW_04889,SYN_03855,,11430000.0,1010.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",,,,8.0,20.0,Semi Furnished,East,5.7,Ready to Move,,False,,,,,Synthetic
ROW_04890,SYN_04975,,9070000.0,730.0,2.0,2,1,"Samethanahalli, Bengaluru",,,,5.0,5.0,Unfurnished,East,14.9,Ready to Move,,False,,,,,Synthetic
ROW_04891,REAL_21150645,2.5 BHK Flat,20600000.0,1339.0,2.5,2,1,"Yadavanahalli, Bengaluru",Bengaluru,12.7910129596799,77.751982268702,32.0,35.0,Unfurnished,North,,Ready to Move,,False,Sobha Madison Heights Townpark Phase 1 W5 To 7 by Sobha Limited,2026-09-20,resale,Resale,Real
ROW_04892,REAL_12770832,3 BHK Flat,36700000.0,2488.0,3.0,4,1,"Rachenahalli, Jakkur",Bengaluru,13.064992,77.6203,6.0,13.0,Unfurnished,East,,Upcoming,2026-08-27,True,Assetz Soho and Sky,2026-08-27,resale,Resale,Real
ROW_04893,SYN_02762,,21790000.0,1684.0,3.0,3,1,"Devasthanagalu, Varthur",,,,2.0,14.0,Unfurnished,East,16.2,Ready to Move,,False,,,,,Synthetic
ROW_04894,SYN_00015,,11480000.0,992.0,2.0,2,2,"Sarjapur, Bengaluru",,,,20.0,20.0,Semi Furnished,East,5.0,Ready to Move,,False,,,,,Synthetic
ROW_04895,SYN_04707,,18420000.0,1122.0,2.0,2,1,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",,,,5.0,9.0,Unfurnished,East,1.0,Ready to Move,,False,,,,,Synthetic
ROW_04896,SYN_01541,,12010000.0,1068.0,2.0,2,2,"Seetharampalya, Hoodi",,,,4.0,4.0,Semi Furnished,East,1.0,Ready to Move,,False,,,,,Synthetic
ROW_04897,REAL_20719957,3 BHK Flat,27799999.999999996,2150.0,3.0,3,2,"Sathnur, Bengaluru",Bengaluru,13.122534,77.634094,10.0,14.0,Unfurnished,East,,Upcoming,2026-09-17,True,ZEN & SATO,2026-09-17,resale,Resale,Real
ROW_04898,SYN_01450,,12260000.0,1142.0,3.0,3,1,"Excellencia, Choodasandra",,,,0.0,8.0,Semi Furnished,East,1.2,Ready to Move,,False,,,,,Synthetic
ROW_04899,SYN_03728,,9640000.0,758.0,1.0,1,0,"Aishwarya Crystal Layout, Begur",,,,3.0,14.0,Unfurnished,East,2.1,Ready to Move,,False,,,,,Synthetic
ROW_04900,SYN_02613,,12790000.0,943.0,2.0,2,1,"Sarjapur, Bengaluru",,,,4.0,8.0,Semi Furnished,North,1.0,Ready to Move,,False,,,,,Synthetic
ROW_04901,SYN_01277,,15670000.0,1810.0,3.0,3,1,"Horamavu Agara, Lakeview Residency",,,,2.0,27.0,Semi Furnished,Unknown,14.0,Upcoming,2026-09-21,True,,,,,Synthetic
ROW_04902,SYN_01889,,15750000.0,1086.0,2.0,2,1,"Lakedew Residency- Phase 2, Harlur",,,,3.0,4.0,Unfurnished,North,6.6,Ready to Move,,False,,,,,Synthetic
ROW_04903,REAL_20491231,3 BHK Flat,20500000.0,1664.0,3.0,3,1,"Dommasandra, Bengaluru",Bengaluru,12.8776,77.764,17.0,28.0,Unfurnished,Unknown,1.0,Ready to Move,,False,Meridian Park at The Prestige City,2026-06-17,resale,Resale,Real
ROW_04904,REAL_20657909,2 BHK Flat,11200000.000000002,1062.0,2.0,2,1,"Hosahalli, Bengaluru",Bengaluru,13.146092,77.638924,4.0,13.0,Unfurnished,East,3.0,Ready to Move,,False,Purva Zenium 2,2026-09-08,resale,Resale,Real
ROW_04905,SYN_01024,,16160000.0,1265.0,2.0,2,1,"Bendiganahalli, Bengaluru",,,,4.0,9.0,Semi Furnished,West,2.0,Ready to Move,,False,,,,,Synthetic
ROW_04906,SYN_00554,,16050000.0,1456.0,3.0,2,2,"Stage 3, Indira Nagar",,,,6.0,9.0,Semi Furnished,West,1.4,Ready to Move,,False,,,,,Synthetic
ROW_04907,REAL_18877745,2 BHK Flat,14200000.0,1276.0,2.0,2,1,"Navarathna Agrahara, Bengaluru",Bengaluru,13.198879,77.64019,15.0,27.0,Semi Furnished,East,7.0,Ready to Move,,False,Bhartiya Nikoo Homes,2026-05-07,resale,Resale,Real
ROW_04908,REAL_21157110,3 BHK Flat,20000000.0,1800.0,3.0,3,1,"Kannuru, Bengaluru",Bengaluru,13.098882,77.635902,16.0,21.0,Semi Furnished,Unknown,5.0,Ready to Move,,False,Bhartiya Nikoo Homes 8 Bhartiya Garden Enclave Phase 1,2026-09-21,resale,Resale,Real
ROW_04909,REAL_20778377,2 BHK Flat,17500000.0,1374.0,2.0,2,1,"Phase I, Electronic City",Bengaluru,12.832227,77.663651,17.0,24.0,Semi Furnished,East,8.0,Ready to Move,,False,Prestige Norwood at Sunrise Park,2026-07-25,resale,Resale,Real
ROW_04910,SYN_03999,,21600000.0,1381.0,3.0,3,1,"Candeur Landmark, Halasahalli",,,,17.0,22.0,Semi Furnished,East,6.5,Ready to Move,,False,,,,,Synthetic
ROW_04911,SYN_00206,,23010000.0,2010.0,3.0,3,1,"Hosahalli, Bengaluru",,,,4.0,6.0,Semi Furnished,Unknown,3.8,Upcoming,2026-07-07,True,,,,,Synthetic
ROW_04912,SYN_04511,,16220000.0,1669.0,3.0,3,1,"Manjunatha Nagar, Bagalakunte",,,,13.0,22.0,Semi Furnished,South,10.3,Ready to Move,,False,,,,,Synthetic
ROW_04913,REAL_21151186,11 BHK Flat,35600000.0,5400.0,11.0,11,2,"Stage 2, BTM Layout 2nd Stage",Bengaluru,12.911354,77.609678,1.0,4.0,Semi Furnished,East,5.0,Ready to Move,,False,,2026-09-20,resale,Resale,Real
ROW_04914,SYN_03375,,6980000.0,881.0,2.0,2,1,"Doctor Layout, Rayasandra",,,,7.0,9.0,Fully Furnished,North,2.5,Ready to Move,,False,,,,,Synthetic
ROW_04915,SYN_02734,,15770000.0,1042.0,2.0,2,1,"Seetharampalya, Hoodi",,,,15.0,15.0,Fully Furnished,Unknown,0.0,Ready to Move,,False,,,,,Synthetic
ROW_04916,SYN_02517,,22310000.0,1304.0,3.0,3,1,"GM Global Techies Town, Electronic City",,,,6.0,9.0,Semi Furnished,Unknown,15.8,Ready to Move,,False,,,,,Synthetic
ROW_04917,SYN_01680,,12710000.0,1101.0,2.0,2,2,"Devasthanagalu, Varthur",,,,16.0,28.0,Semi Furnished,East,1.3,Ready to Move,,False,,,,,Synthetic
ROW_04918,REAL_21103430,3 BHK Flat,8700000.0,1408.0,3.0,2,1,"Battarahalli, K R Puram",Bengaluru,13.01724,77.708026,4.0,4.0,Unfurnished,Unknown,,Ready to Move,,False,,2026-09-12,resale,Resale,Real
ROW_04919,SYN_01948,,21490000.0,1771.0,3.0,2,1,"Konadasapura, Bengaluru",,,,1.0,4.0,Semi Furnished,East,9.3,Ready to Move,,True,,,,,Synthetic
ROW_04920,SYN_02749,,53890000.0,2190.0,3.5,4,2,"Avalahalli, Avalahalli",,,,4.0,5.0,Semi Furnished,North,1.0,Ready to Move,,False,,,,,Synthetic
ROW_04921,SYN_01774,,9670000.0,1369.0,2.0,2,1,"Phase I, Electronic City",,,,0.0,5.0,Semi Furnished,East,5.8,Ready to Move,,False,,,,,Synthetic
ROW_04922,SYN_00520,,14650000.0,1373.0,2.0,2,1,"Bollineni Silas, K R Puram",,,,24.0,30.0,Semi Furnished,East,4.4,Ready to Move,,True,,,,,Synthetic
ROW_04923,SYN_00119,,12450000.0,911.0,2.0,2,1,"Shriram Surabhi, Mallasandra",,,,3.0,14.0,Unfurnished,East,0.5,Ready to Move,,False,,,,,Synthetic
ROW_04924,SYN_01181,,14340000.0,1198.0,2.0,2,1,"Gunjur Palya, Bengaluru",,,,0.0,21.0,Unfurnished,Unknown,2.2,Ready to Move,,False,,,,,Synthetic
ROW_04925,REAL_20433792,2 BHK Flat,9000000.0,1300.0,2.0,2,1,"AECS C Block, Begur",Bengaluru,12.874815,77.639206,7.0,7.0,Semi Furnished,North,13.0,Ready to Move,,False,GR Shree Nivas,2026-09-08,resale,Resale,Real
ROW_04926,SYN_03123,,11940000.0,898.0,2.0,2,1,"Gummanahalli, Bengaluru",,,,6.0,16.0,Semi Furnished,East,10.6,Ready to Move,,False,,,,,Synthetic
ROW_04927,SYN_00971,,20660000.0,1845.0,3.0,2,1,"Cambridge Layout, Halasuru",,,,12.0,23.0,Unfurnished,East,10.5,Ready to Move,,False,,,,,Synthetic
ROW_04928,SYN_01786,,6980000.0,819.0,2.0,2,2,"Bengaluru Hardware Park, Bengaluru",,,,6.0,14.0,Semi Furnished,West,1.2,Ready to Move,,False,,,,,Synthetic
ROW_04929,REAL_19756788,2 BHK Flat,8400000.0,1079.0,2.0,2,1,"Narayanpura, Kothanur",Bengaluru,13.055671,77.641907,1.0,5.0,Semi Furnished,Unknown,12.0,Ready to Move,,False,YMR Lichen,2026-07-26,resale,Resale,Real
ROW_04930,SYN_03416,,20310000.0,1702.0,3.0,3,1,"Lakedew Residency- Phase 2, Harlur",,,,0.0,22.0,Semi Furnished,North,1.3,Ready to Move,,False,,,,,Synthetic
ROW_04931,REAL_20457180,2 BHK Flat,8500000.0,813.0,2.0,2,1,"Anekal, Bengaluru",Bengaluru,12.736191,77.703285,9.0,15.0,Unfurnished,East,1.0,Ready to Move,,False,Nambiar Millennia,2026-08-26,resale,Resale,Real
ROW_04932,REAL_20839929,3 BHK Flat,14500000.0,1337.0,3.0,2,1,"Bidare Agraha, Bengaluru",Bengaluru,13.037164,77.751762,1.0,11.0,Semi Furnished,North,4.0,Ready to Move,,False,SLV Central Park,2026-08-03,resale,Resale,Real
ROW_04933,REAL_20822627,2 BHK Flat,9600000.0,837.0,2.0,2,1,"Medahalli, Bengaluru",Bengaluru,13.029683,77.723625,8.0,27.0,Unfurnished,East,1.0,Ready to Move,,False,Concorde Auriga,2026-07-31,resale,Resale,Real
ROW_04934,REAL_17570678,4 BHK Flat,43800000.0,2800.0,4.0,4,2,"Dr.Shivaram Karanth Nagar, Jakkur",Bengaluru,13.071697,77.615234,9.0,14.0,Unfurnished,East,,Upcoming,2026-09-15,True,Assetz Soho and Sky,2026-09-15,resale,Resale,Real
ROW_04935,SYN_00460,,14100000.0,1255.0,3.0,3,1,"Chikkagubbi Village, Bengaluru",,,,1.0,4.0,Semi Furnished,North,1.0,Ready to Move,,False,,,,,Synthetic
ROW_04936,SYN_00875,,6330000.0,1022.0,2.0,2,1,"5th Phase, JP Nagar",,,,22.0,27.0,Semi Furnished,South,4.1,Ready to Move,,False,,,,,Synthetic
ROW_04937,REAL_18646217,3 BHK Flat,23000000.0,1655.0,3.0,3,2,"Gunjur Village, Bengaluru",Bengaluru,12.930076,77.740082,13.0,31.0,Semi Furnished,East,5.0,Ready to Move,,False,Prestige Lakeside Habitat,2026-06-25,resale,Resale,Real
ROW_04938,SYN_04400,,27060000.0,2186.0,3.0,2,1,"Srinivasa Nagar, Banashankari",,,,4.0,4.0,Unfurnished,North-East,7.4,Upcoming,2026-10-31,True,,,,,Synthetic
ROW_04939,SYN_01457,,8400000.0,1293.0,2.0,2,1,"Glass Factory Layout, Electronic City",,,,8.0,16.0,Unfurnished,North,4.7,Ready to Move,,False,,,,,Synthetic
ROW_04940,REAL_21135172,3 BHK Flat,8000000.0,971.0,3.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.144026,77.684334,18.0,21.0,Unfurnished,Unknown,2.0,Ready to Move,,False,Brigade El Dorado,2026-09-17,resale,Resale,Real
ROW_04941,REAL_20196966,2 BHK Flat,10200000.0,762.0,2.0,1,1,"Gunjur Village, Bengaluru",Bengaluru,12.924086,77.733711,13.0,22.0,Unfurnished,East,,Upcoming,2026-07-31,True,Rohan Ekanta,2026-07-31,resale,Resale,Real
ROW_04942,REAL_20148524,2 BHK Flat,8170000.0,1094.0,2.0,2,1,"Devanahalli, Bengaluru",Bengaluru,13.243376,77.715622,2.0,5.0,Unfurnished,North,,Ready to Move,,False,K R Infinity,2026-05-04,resale,Resale,Real
ROW_04943,REAL_21137957,3 BHK Flat,21500000.0,1900.0,3.0,3,2,"V S Reddy Colony, Kadugodi",Bengaluru,12.9914135601009,77.76291029476,4.0,14.0,Semi Furnished,South,16.0,Ready to Move,,False,,2026-09-18,resale,Resale,Real
ROW_04944,SYN_02182,,42210000.0,2138.0,3.0,3,1,"Thigala Chowdadenahalli, Bengaluru",,,,2.0,14.0,Unfurnished,West,0.0,Ready to Move,,False,,,,,Synthetic
ROW_04945,SYN_01501,,14170000.0,1131.0,2.0,2,1,"Bommasandra Industrial Area, Electronic City",,,,3.0,18.0,Unfurnished,Unknown,1.4,Ready to Move,,True,,,,,Synthetic
ROW_04946,REAL_20881234,2 BHK Flat,13400000.0,1089.0,2.0,2,2,"Kannuru, Bengaluru",Bengaluru,13.085577,77.644547,26.0,38.0,Unfurnished,East,,Upcoming,2029-08-01,True,Nikoo Homes V,2026-08-09,resale,Resale,Real
ROW_04947,REAL_21114946,3 BHK Flat,9500000.0,1484.0,3.0,3,1,"Jayasurya Nagar, Agrahara Layout",Bengaluru,13.093061,77.618797,1.0,4.0,Semi Furnished,North,7.0,Ready to Move,,False,ADI North Lake,2026-09-14,resale,Resale,Real
ROW_04948,REAL_21105093,3 BHK Flat,31000000.0,1980.0,3.0,3,2,"Sathya Sai Layout, Whitefield",Bengaluru,12.9698,77.75,22.0,28.0,Unfurnished,West,,Ready to Move,,False,Prestige Serenity Shores,2026-09-12,resale,Resale,Real
ROW_04949,SYN_03471,,20910000.0,1658.0,3.0,3,1,"Chikkakannalli, Bengaluru",,,,1.0,8.0,Unfurnished,North,1.0,Upcoming,2028-11-08,True,,,,,Synthetic
ROW_04950,SYN_00371,,12660000.0,1243.0,2.0,2,2,"Seegehalli, K R Puram",,,,10.0,12.0,Semi Furnished,West,15.0,Ready to Move,,False,,,,,Synthetic
ROW_04951,REAL_20859481,2 BHK Flat,24500000.0,933.0,2.0,2,1,"Begur, Bengaluru",Bengaluru,12.869567,77.634377,8.0,28.0,Semi Furnished,East,1.0,Ready to Move,,False,CANVAS & COVE,2026-08-06,resale,Resale,Real
ROW_04952,SYN_04522,,5760000.0,1014.0,2.0,2,1,"Dodsworth Layout, Whitefield",,,,3.0,4.0,Fully Furnished,West,2.9,Ready to Move,,True,,,,,Synthetic
ROW_04953,SYN_02331,,26890000.0,1674.0,3.0,3,1,"Ambedkar Colony, Yelahanka",,,,17.0,17.0,Fully Furnished,East,17.0,Ready to Move,,False,,,,,Synthetic
ROW_04954,SYN_00911,,32470000.0,1779.0,3.0,3,1,"B Narayanapura, Mahadevapura",,,,3.0,18.0,Semi Furnished,North,1.0,Ready to Move,,False,,,,,Synthetic
